Season,Date,HomeTeam,AwayTeam,Bet_Type,Odds,P_Model,EV,Won,Flat_Stake,Flat_Profit,Kelly_Stake,Kelly_Profit,Flat_BK,Kelly_BK
2013,2014-01-26,Almeria,Getafe,1,2.4,0.4798194260659121,0.1515666225581891,True,10.0,14.0,37.973725163630775,53.16321522908308,1178.5,1456.195474753711
2013,2014-01-31,Granada,Celta,1,2.1,0.5021661980095072,0.054549015819965296,False,10.0,-10.0,18.053188633932276,-18.053188633932276,1168.5,1438.1422861197789
2013,2014-02-01,Levante,Vallecano,1,2.15,0.4979377864017292,0.07056624076371776,False,10.0,-10.0,22.061803220611246,-22.061803220611246,1158.5,1416.0804828991677
2013,2014-02-02,Betis,Espanol,1,2.3,0.49042551510166765,0.12797868473383556,True,10.0,12.999999999999998,34.85156109205579,45.30702941967252,1171.5,1461.38751231884
2013,2014-02-08,Vallecano,Malaga,1,2.4,0.4725454975623646,0.13410919414967504,True,10.0,14.0,34.997411003121044,48.99637540436946,1185.5,1510.3838877232097
2013,2014-02-16,Granada,Betis,1,2.1,0.5094132462085192,0.06976781703789037,True,10.0,11.0,23.949133349011447,26.344046683912595,1196.5,1536.7279344071221
2013,2014-03-01,Levante,Osasuna,1,2.3,0.4997263376993584,0.14937057670852427,True,10.0,12.999999999999998,44.14268034740212,57.385484451622744,1209.5,1594.1134188587448
2013,2014-03-09,Valencia,Ath Bilbao,1,2.25,0.596737493147235,0.3426593595812788,False,10.0,-10.0,79.70567094293722,-79.70567094293722,1199.5,1514.4077479158077
2013,2014-03-16,Elche,Betis,1,2.38,0.46807874315807263,0.11402740871621275,False,10.0,-10.0,31.283331745397643,-31.283331745397643,1189.5,1483.1244161704099
2013,2014-03-17,Villarreal,Ath Bilbao,1,2.25,0.5692546257053773,0.28082290783709896,False,10.0,-10.0,74.15622080852046,-74.15622080852046,1179.5,1408.9681953618895
2013,2014-03-22,Valladolid,Vallecano,1,2.4,0.47123969605291033,0.13097527052698466,False,10.0,-10.0,32.95356974132871,-32.95356974132871,1169.5,1376.0146256205608
2013,2014-03-23,Real Madrid,Barcelona,1,2.25,0.5625702527203843,0.26578306862086465,False,10.0,-10.0,68.800731281028,-68.800731281028,1159.5,1307.2138943395328
2013,2014-03-23,Valencia,Villarreal,1,2.05,0.6302515943957868,0.2920157685113629,True,10.0,10.499999999999998,65.36069471697661,68.62872945282543,1170.0,1375.8426237923582
2013,2014-03-25,Malaga,Espanol,1,2.45,0.4979377864017292,0.2199475766842367,False,10.0,-10.0,52.17469844862257,-52.17469844862257,1160.0,1323.6679253437358
2013,2014-03-27,Levante,Betis,1,2.3,0.4979377864017292,0.145256908723977,False,10.0,-10.0,36.975367502405945,-36.975367502405945,1150.0,1286.6925578413297
2013,2014-04-04,Almeria,Osasuna,1,2.2,0.4906907382027172,0.0795196240459779,False,10.0,-10.0,21.31610592964586,-21.31610592964586,1140.0,1265.376451911684
2013,2014-04-06,Elche,Getafe,1,2.15,0.4979377864017292,0.07056624076371776,True,10.0,11.5,19.411491165725817,22.323214840584686,1151.5,1287.6996667522685
2013,2014-04-06,Sevilla,Espanol,1,1.67,0.7450645499161235,0.24425779835992611,True,10.0,6.699999999999999,64.38498333761339,43.137938836200966,1158.2,1330.8376055884696
2013,2014-04-19,Levante,Getafe,1,2.4,0.4802207766954427,0.15252986406906244,False,10.0,-10.0,36.248656978286725,-36.248656978286725,1148.2,1294.5889486101828
2013,2014-04-26,Granada,Vallecano,1,2.2,0.5130171254453423,0.12863767597975317,False,10.0,-10.0,34.694357020476225,-34.694357020476225,1138.2,1259.8945915897066
2013,2014-05-03,Malaga,Elche,1,2.25,0.49385169109755483,0.11116630496949842,False,10.0,-10.0,28.011565279616573,-28.011565279616573,1128.2,1231.8830263100901
2013,2014-05-11,Espanol,Osasuna,1,2.3,0.501098739296567,0.15252710038210404,False,10.0,-10.0,36.13375884865559,-36.13375884865559,1118.2,1195.7492674614346
2013,2014-05-18,Sociedad,Villarreal,1,2.0,0.6639792447779002,0.3279584895558003,False,10.0,-10.0,59.787463373071674,-59.787463373071674,1108.2,1135.961804088363
2014,2014-08-29,Valencia,Malaga,1,1.55,0.6814188743715363,0.05619925527588121,True,10.0,5.5,29.018276096187453,15.960051852903101,1113.7,1151.921855941266
2014,2014-09-13,Real Madrid,Ath Madrid,1,1.67,0.6794479438943101,0.13467806630349766,False,10.0,-10.0,57.59609279706324,-57.59609279706324,1103.7,1094.3257631442027
2014,2014-09-14,Valencia,Espanol,1,1.62,0.7591633458030147,0.22984462020088392,True,10.0,6.200000000000001,54.71628815721008,33.92409865747025,1109.9,1128.249861801673
2014,2014-09-20,Ath Madrid,Celta,1,1.44,0.7979795525289894,0.14909055564174478,False,10.0,-10.0,56.41249309008359,-56.41249309008359,1099.9,1071.8373687115893
2014,2014-09-27,Ath Madrid,Sevilla,1,1.67,0.6298839250426774,0.051906154821271366,True,10.0,6.699999999999999,20.759312090883515,13.908739100891953,1106.6,1085.7461078124811
2014,2014-10-05,Celta,Villarreal,1,2.38,0.45408675125126535,0.08072646797801153,False,10.0,-10.0,15.87834210227805,-15.87834210227805,1096.6,1069.8677657102032
2014,2014-10-26,Sevilla,Villarreal,1,2.0,0.6382802274318854,0.2765604548637708,True,10.0,10.0,53.49338828551011,53.49338828551011,1106.6,1123.3611539957133
2014,2014-11-01,Sociedad,Malaga,1,2.2,0.5514493142608283,0.21318849137382245,False,10.0,-10.0,49.893264518396265,-49.893264518396265,1096.6,1073.467889477317
2014,2014-11-02,Levante,Almeria,1,2.4,0.44302971209609776,0.06327130903063449,True,10.0,14.0,12.128521173139687,16.97992964239556,1110.6,1090.4478191197127
2014,2014-11-09,Valencia,Ath Bilbao,1,1.62,0.757819619986552,0.22766778437821422,False,10.0,-10.0,54.52239095598557,-54.52239095598557,1100.6,1035.925428163727
2014,2014-12-13,Malaga,Celta,1,2.1,0.5411667648353918,0.1364502061543229,True,10.0,11.0,32.928646406654934,36.22151104732043,1111.6,1072.1469392110475
2014,2014-12-13,Valencia,Vallecano,1,1.5,0.7961552783909417,0.1942329175864126,True,10.0,5.0,51.796271408186286,25.898135704093143,1116.6,1098.0450749151405
2014,2014-12-14,Ath Madrid,Villarreal,1,1.62,0.7807344850139781,0.2647898657226446,False,10.0,-10.0,54.90225374575697,-54.90225374575697,1106.6,1043.1428211693835
2014,2015-01-03,Sevilla,Celta,1,1.67,0.6771739747941323,0.13088053790620102,True,10.0,6.699999999999999,50.942945353597324,34.131773386910204,1113.3,1077.2745945562938
2014,2015-01-04,Getafe,Vallecano,1,2.25,0.48633926812706313,0.09426335328589208,False,10.0,-10.0,20.309503138515193,-20.309503138515193,1103.3,1056.9650914177787
2015,2015-08-30,Valencia,La Coruna,1,1.44,0.8364777482345396,0.204527957457737,False,10.0,-10.0,52.848254570888884,-52.848254570888884,1093.3,1004.1168368468898
2015,2015-09-19,Sociedad,Espanol,1,2.0,0.5432572461063957,0.0865144922127914,False,10.0,-10.0,21.71766456553072,-21.71766456553072,1083.3,982.399172281359
2015,2015-09-19,Valencia,Betis,1,1.5,0.7997132244802853,0.19956983672042794,False,10.0,-10.0,49.1199586140679,-49.1199586140679,1073.3,933.2792136672911
2015,2015-09-20,Villarreal,Ath Bilbao,1,2.0,0.62188237415011,0.2437647483002201,True,10.0,10.0,46.66396068336451,46.66396068336451,1083.3,979.9431743506557
2015,2015-09-23,Levante,Eibar,1,2.38,0.45344289429915113,0.07919408843197973,False,10.0,-10.0,14.059004784029106,-14.059004784029106,1073.3,965.8841695666265
